date|base|rates.AUD|rates.BGN|rates.BRL|rates.CAD|rates.CHF|rates.CNY|rates.CZK|rates.DKK|rates.EEK|rates.EUR|rates.GBP|rates.HKD|rates.HRK|rates.HUF|rates.IDR|rates.ISK|rates.JPY|rates.KRW|rates.LTL|rates.LVL|rates.MXN|rates.MYR|rates.NOK|rates.NZD|rates.PHP|rates.PLN|rates.RON|rates.RUB|rates.SEK|rates.SGD|rates.SKK|rates.THB|rates.TRY|rates.ZAR|rates.INR|rates.ILS
2024-06-03|USD|1.5039|1.7996|5.2683|1.3671|0.89367|7.2437|22.698|6.8637||0.92013|0.78317|7.8128||359.77|16260.0|137.74|155.93|1372.23|||17.7329|4.6986|10.5519|1.6193|58.698|3.9522|4.5784||10.4356|1.3477||36.623|32.307|18.8167|83.39|3.7039
2024-06-10|USD|1.5158|1.8183|5.318|1.3761|0.89597|7.2478|22.904|6.9349||0.92971|0.78621|7.8136||366.45|16298.0|139.18|156.88|1375.35|||18.3647|4.721|10.7029|1.6358|58.798|4.0201|4.6271||10.5364|1.3525||36.765|32.419|18.7086|83.49|3.7414
2024-06-11|USD|1.5154|1.8227|5.3555|1.3775|0.89674|7.2543|23.025|6.951||0.93197|0.7847|7.8101||367.78|16298.0|139.33|157.0|1378.59|||18.3605|4.7195|10.7092|1.6322|58.78|4.0459|4.6382||10.4815|1.3529||36.75|32.377|18.5996|83.57|3.7207
2024-06-12|USD|1.5123|1.8168|5.3797|1.3744|0.89559|7.2537|22.932|6.9288||0.92894|0.7837|7.8107||367.19|16306.0|138.88|157.32|1376.08|||18.8333|4.7175|10.6526|1.6282|58.61|4.0302|4.6231||10.4361|1.3519||36.67|32.379|18.6242|83.56|3.7066
2024-06-13|USD|1.5052|1.8136|5.4025|1.3745|0.89651|7.2525|22.903|6.917||0.9273|0.78327|7.8101||367.66|16254.0|138.45|157.25|1374.55|||18.699|4.7075|10.6004|1.6206|58.58|4.0312|4.6154||10.4052|1.3499||36.715|32.299|18.3962|83.56|3.7192
2024-06-14|USD|1.5119|1.8302|5.3641|1.376|0.8922|7.2552|23.148|6.9816||0.9358|0.78799|7.8112||372.45|16486.0|139.53|157.03|1385.74|||18.573|4.7195|10.6705|1.63|58.653|4.0926|4.6578||10.5494|1.3535||36.71|32.644|18.3435|83.54|3.729
2024-06-17|USD|1.5166|1.8258|5.3996|1.3747|0.89255|7.2562|23.057|6.9644||0.93353|0.78952|7.8106||369.91|16458.0|139.56|157.87|1382.23|||18.5394|4.7195|10.7226|1.6361|58.7|4.0702|4.6461||10.5427|1.3533||36.795|32.856|18.2844|83.54|3.7266
2024-06-18|USD|1.5126|1.8253|5.4386|1.3748|0.88773|7.256|23.114|6.9623||0.93327|0.78899|7.8081||368.76|16420.0|139.34|158.11|1385.04|||18.401|4.714|10.6841|1.639|58.715|4.06|4.6442||10.504|1.3542||36.815|32.643|18.1333|83.43|3.7207
2024-06-19|USD|1.5001|1.8195|5.4404|1.371|0.88436|7.257|23.174|6.9394||0.93032|0.7857|7.8058||368.72|16383.0|138.9|157.95|1380.83|||18.4746|4.7065|10.5628|1.6307|58.755|4.0283|4.63||10.4326|1.3507||36.67|32.538|18.0251|83.43|3.7174
2024-06-20|USD|1.4998|1.8246|5.4036|1.371|0.89057|7.2605|23.228|6.9578||0.93292|0.78844|7.8043||370.73|16492.0|139.29|158.43|1388.2|||18.4208|4.7105|10.5341|1.6319|58.89|4.0312|4.6433||10.4469|1.3531||36.76|32.813|18.1049|83.61|3.7268
2024-06-21|USD|1.4999|1.8299|5.4367|1.369|0.89231|7.2607|23.343|6.9779||0.93563|0.7909|7.8032||371.38|16465.0|139.5|158.89|1389.02|||18.2701|4.713|10.5431|1.6305|58.87|4.0438|4.6569||10.5207|1.3537||36.63|32.853|17.8931|83.57|3.7516
2024-06-24|USD|1.5058|1.8227|5.4313|1.3683|0.89338|7.2592|23.199|6.9518||0.93197|0.78966|7.8073||367.53|16399.0|138.96|159.52|1388.23|||18.0696|4.7115|10.5769|1.6349|58.775|4.0077|4.6388||10.4897|1.3532||36.67|32.894|18.1847|83.49|3.7281
2024-06-26|USD|1.5018|1.8297|5.4752|1.3685|0.89672|7.2666|23.273|6.9783||0.93554|0.79009|7.8079||370.97|16432.0|139.49|160.37|1392.14|||18.2375|4.717|10.66|1.6407|58.966|4.0298|4.6561||10.5752|1.3578||36.855|32.927|18.1722|83.56|3.7472
2024-06-27|USD|1.5032|1.8285|5.5055|1.3694|0.89791|7.2686|23.311|6.973||0.93493|0.79086|7.8086||371.8|16389.0|139.21|160.49|1386.23|||18.3975|4.7195|10.6563|1.6401|58.625|4.0378|4.654||10.6002|1.3574||36.83|32.883|18.3815|83.43|3.7557
2024-06-28|USD|1.502|1.827|5.5035|1.3704|0.89995|7.2628|23.377|6.9664||0.93414|0.79064|7.8089||369.08|16335.0|139.09|160.62|1377.73|||18.2769|4.7175|10.646|1.6442|58.44|4.0252|4.6495||10.6114|1.3557||36.73|32.87|18.213|83.37|3.7553
2024-07-01|USD|1.4992|1.8202|5.5855|1.3691|0.90172|7.2682|23.311|6.9415||0.93067|0.78911|7.8125||366.91|16351.0|138.58|161.14|1382.42|||18.3634|4.713|10.6389|1.6415|58.63|4.0026|4.6315||10.5793|1.3557||36.7|32.678|18.1494|83.44|3.751
2024-07-02|USD|1.5025|1.8229|5.637|1.3726|0.90381|7.2713|23.474|6.9522||0.93205|0.78996|7.8133||368.72|16376.0|139.16|161.53|1387.14|||18.3451|4.719|10.6995|1.6491|58.81|4.0311|4.6387||10.6413|1.3579||36.84|32.688|18.4697|83.46|3.7665
2024-07-03|USD|1.4987|1.818|5.6528|1.3667|0.90333|7.2734|23.419|6.9332||0.92954|0.78714|7.8112||367.24|16379.0|138.59|161.91|1389.91|||18.2726|4.7205|10.651|1.6469|58.764|3.9987|4.6266||10.5698|1.3565||36.76|32.58|18.5025|83.51|3.7643
2024-07-04|USD|1.4857|1.8109|5.4949|1.3616|0.89972|7.2699|23.281|6.9063||0.92593|0.78392|7.8093||364.35|16326.0|138.06|160.96|1380.61|||18.1297|4.7095|10.5569|1.6334|58.529|3.9739|4.6082||10.4977|1.3513||36.63|32.569|18.321|83.52|3.7478
2024-07-05|USD|1.4849|1.8069|5.4896|1.3614|0.89893|7.2667|23.283|6.8914||0.92387|0.78172|7.8108||362.67|16280.0|137.93|160.81|1380.97|||18.0591|4.709|10.5765|1.6327|58.556|3.954|4.5983||10.4957|1.35||36.58|32.711|18.2346|83.49|3.7111
2024-07-08|USD|1.4829|1.8051|5.4698|1.3634|0.89626|7.2696|23.223|6.8838||0.92293|0.77905|7.8109||364.28|16266.0|137.79|160.93|1383.53|||18.0341|4.709|10.5745|1.6294|58.571|3.9481|4.5914||10.5035|1.3491||36.42|32.731|18.1469|83.5|3.6939
2024-07-09|USD|1.4853|1.8086|5.4628|1.3642|0.8981|7.272|23.332|6.898||0.92473|0.78131|7.8118||365.45|16269.0|137.88|161.09|1383.4|||18.019|4.7075|10.6242|1.635|58.451|3.9433|4.5988||10.5622|1.3508||36.415|32.918|18.1746|83.49|3.6733
2024-07-10|USD|1.4832|1.8067|5.3982|1.3633|0.8982|7.276|23.445|6.8917||0.92379|0.78077|7.811||362.75|16220.0|137.74|161.47|1384.26|||17.8202|4.7005|10.7224|1.6447|58.308|3.9312|4.5944||10.5381|1.3492||36.345|32.859|18.0675|83.51|3.6558
2024-07-11|USD|1.4809|1.8018|5.4161|1.3631|0.89811|7.265|23.363|6.873||0.92123|0.77665|7.809||362.92|16179.0|137.54|161.58|1380.05|||17.8771|4.6875|10.7531|1.6431|58.294|3.9194|4.5836||10.5196|1.3475||36.285|32.869|18.0811|83.57|3.6404
2024-07-12|USD|1.4762|1.796|5.4274|1.3622|0.89504|7.2529|23.27|6.8512||0.91827|0.77162|7.8071||359.87|16117.0|137.1|158.74|1375.47|||17.733|4.6695|10.7461|1.6363|58.377|3.9071|4.5665||10.5569|1.3428||36.15|33.027|17.9922|83.53|3.6298
2024-07-15|USD|1.475|1.7932|5.4401|1.3642|0.89438|7.2619|23.308|6.8409||0.91684|0.77056|7.8054||358.93|16186.0|136.88|158.01|1382.85|||17.7905|4.6715|10.7692|1.6415|58.413|3.8961|4.556||10.5781|1.3423||36.19|33.057|18.1832|83.59|3.6132
2024-07-16|USD|1.4831|1.794|5.4327|1.3677|0.89534|7.2668|23.254|6.8438||0.91726|0.77103|7.8043||359.5|16174.0|136.95|158.37|1382.8|||17.7329|4.676|10.8067|1.6474|58.415|3.9152|4.5553||10.5985|1.3435||36.075|33.093|18.0762|83.57|3.6254
2024-07-17|USD|1.4836|1.7887|5.4404|1.3672|0.8865|7.2592|23.13|6.8223||0.91458|0.76747|7.8076||357.86|16128.0|136.55|156.58|1379.26|||17.778|4.6635|10.7532|1.644|58.261|3.9279|4.5432||10.5254|1.3408||35.935|33.096|18.1793|83.56|3.6311
2024-07-18|USD|1.4855|1.7894|5.4987|1.3681|0.88435|7.2577|23.114|6.8255||0.91491|0.77013|7.8088||356.57|16165.0|136.78|156.47|1382.78|||17.7196|4.6675|10.7484|1.6478|58.309|3.9266|4.5465||10.5524|1.3408||35.955|33.088|18.2022|83.63|3.636
2024-07-19|USD|1.4946|1.796|5.5375|1.3717|0.88962|7.2695|23.197|6.8512||0.91827|0.77392|7.8098||358.95|16197.0|137.47|157.58|1387.85|||17.9123|4.6875|10.859|1.6609|58.355|3.9351|4.5649||10.6612|1.3448||36.285|33.05|18.3308|83.67|3.6552
2024-07-22|USD|1.5035|1.7963|5.6012|1.375|0.88823|7.2732|23.173|6.8531||0.91844|0.77347|7.8073||357.94|16209.0|137.86|156.87|1388.02|||18.0434|4.6805|10.9446|1.6689|58.39|3.9298|4.5665||10.681|1.3453||36.315|32.978|18.2722|83.66|3.6364
2024-07-23|USD|1.5098|1.8009|5.5796|1.3761|0.89144|7.2747|23.354|6.8702||0.92081|0.77415|7.8074||359.51|16216.0|137.85|156.21|1386.36|||17.9792|4.672|11.0161|1.6767|58.47|3.9383|4.5791||10.7491|1.3458||36.21|32.927|18.4227|83.71|3.6201
2024-07-24|USD|1.5144|1.8029|5.6009|1.3784|0.88579|7.2764|23.438|6.8785||0.92183|0.77409|7.8094||362.54|16244.0|138.0|154.16|1382.75|||18.2626|4.6725|11.0085|1.6839|58.59|3.9537|4.582||10.7739|1.3438||36.133|32.864|18.3132|83.71|3.6323
2024-07-25|USD|1.5333|1.8024|5.6804|1.3842|0.87863|7.2188|23.398|6.8772||0.92157|0.7767|7.8041||362.48|16316.0|137.78|152.63|1379.9|||18.5218|4.663|11.1349|1.6958|58.59|3.9598|4.5799||10.8506|1.3424||36.185|33.092|18.4914|83.76|3.6555
2024-07-26|USD|1.5248|1.8009|5.6326|1.382|0.88343|7.2514|23.361|6.8716||0.92081|0.77696|7.8068||359.99|16293.0|137.85|154.55|1385.96|||18.3475|4.6575|10.9917|1.6968|58.358|3.9355|4.5781||10.8034|1.3438||36.015|32.963|18.2432|83.75|3.6637
2024-07-30|USD|1.5299|1.8069|5.6211|1.3854|0.88618|7.2514|23.493|6.8938||0.92387|0.77846|7.8121||364.47|16336.0|138.12|154.85|1384.51|||18.6188|4.6225|10.9835|1.6986|58.668|3.9577|4.5977||10.7964|1.3446||35.995|33.093|18.368|83.72|3.7361
2024-07-31|USD|1.5363|1.8062|5.6219|1.3832|0.8804|7.2215|23.51|6.8915||0.92353|0.77928|7.8121||365.52|16286.0|138.44|150.31|1372.33|||18.7772|4.5945|10.9138|1.689|58.384|3.9627|4.5945||10.7245|1.3383||35.675|33.162|18.2305|83.69|3.77
2024-08-01|USD|1.5294|1.8128|5.665|1.3821|0.87747|7.2484|23.593|6.9157||0.92687|0.78161|7.8154||366.62|16266.0|138.94|150.76|1366.33|||18.5315|4.569|10.8875|1.6813|58.311|3.9816|4.6117||10.6794|1.3381||35.6|33.095|18.1791|83.74|3.7867
2024-08-02|USD|1.5347|1.8051|5.7748|1.3876|0.8706|7.2058|23.323|6.887||0.92293|0.78449|7.8103||366.16|16210.0|138.9|148.93|1365.73|||18.994|4.4975|11.0097|1.6794|58.039|3.9585|4.5922||10.6916|1.3312||35.345|33.172|18.1862|83.74|3.8035
2024-08-05|USD|1.551|1.7835|5.8142|1.385|0.84844|7.1171|23.084|6.8035||0.91191|0.78313|7.7818||363.35|16191.0|137.24|142.24|1364.19|||19.7346|4.425|11.044|1.6835|57.727|3.9329|4.5384||10.518|1.32||35.32|33.362|18.5765|84.15|3.8312
2024-08-06|USD|1.5426|1.7918|5.6828|1.3831|0.85433|7.1526|23.166|6.8372||0.91617|0.78789|7.7925||364.07|16173.0|138.07|145.02|1378.0|||19.3193|4.474|10.9945|1.6879|57.764|3.9492|4.56||10.59|1.3271||35.545|33.575|18.4718|83.91|3.846
2024-08-07|USD|1.5238|1.7907|5.618|1.3743|0.86147|7.1805|23.137|6.8327||0.91558|0.78564|7.7973||364.59|16058.0|138.16|147.06|1375.15|||19.2904|4.4965|10.7865|1.6618|57.695|3.9528|4.5567||10.4592|1.3275||35.585|33.491|18.3428|83.96|3.7875
2024-08-08|USD|1.5258|1.7894|5.6307|1.3743|0.85709|7.1723|23.123|6.827||0.91491|0.78768|7.7921||362.4|15900.0|138.24|146.15|1375.9|||19.2498|4.475|10.8715|1.6679|57.4|3.9515|4.5532||10.5174|1.3242||35.295|33.498|18.3888|83.95|3.7979
2024-08-09|USD|1.5214|1.7915|5.5397|1.3746|0.86425|7.1705|23.114|6.8354||0.916|0.78509|7.7988||362.0|15950.0|138.41|146.86|1365.82|||18.8376|4.4225|10.8359|1.6631|57.28|3.962|4.5589||10.5299|1.3239||35.22|33.551|18.3356|83.96|3.7301
2024-08-12|USD|1.5158|1.7902|5.4918|1.3728|0.86874|7.1798|23.046|6.8309||0.91533|0.7831|7.7947||359.95|15967.0|138.31|147.6|1370.78|||18.8247|4.456|10.7776|1.6577|57.31|3.9412|4.5553||10.5204|1.3249||35.265|33.528|18.2194|83.97|3.7685
2024-08-13|USD|1.5161|1.7892|5.4946|1.3735|0.86726|7.1632|23.056|6.8265||0.91483|0.78179|7.7891||360.01|15843.0|138.23|147.44|1371.27|||18.9589|4.4505|10.7922|1.6548|57.014|3.9237|4.5519||10.526|1.3223||35.115|33.555|18.1704|83.94|3.7375
2024-08-14|USD|1.5104|1.7749|5.4473|1.3717|0.86351|7.1356|22.867|6.7719||0.90752|0.7785|7.7887||357.97|15605.0|138.03|147.0|1355.6|||18.9473|4.42|10.6784|1.6629|56.957|3.9001|4.5161||10.4223|1.3154||34.875|33.548|18.0839|83.95|3.7324
2024-08-15|USD|1.5084|1.7762|5.4729|1.3704|0.8665|7.1579|22.886|6.7768||0.90818|0.77754|7.7922||358.35|15702.0|138.13|147.25|1357.99|||18.843|4.435|10.6671|1.6638|56.983|3.8884|4.5195||10.4564|1.3173||34.95|33.616|18.0078|83.95|3.7027
2024-08-16|USD|1.5078|1.779|5.4677|1.373|0.86775|7.1637|22.957|6.787||0.90959|0.77431|7.7956||359.95|15699.0|139.08|148.01|1355.81|||18.6884|4.4315|10.75|1.6591|57.161|3.8842|4.5259||10.4998|1.3186||34.935|33.696|17.9182|83.94|3.671
2024-08-19|USD|1.4932|1.7714|5.4538|1.3674|0.86432|7.1414|22.807|6.7581||0.90572|0.77206|7.7928||356.02|15589.0|137.58|146.02|1336.9|||18.7112|4.3815|10.6281|1.6457|56.678|3.8663|4.508||10.404|1.31||34.465|33.731|17.8381|83.88|3.705
2024-08-20|USD|1.4845|1.7645|5.4471|1.361|0.85953|7.1447|22.698|6.7325||0.9022|0.76862|7.7901||355.33|15451.0|137.22|146.32|1333.76|||18.8055|4.3775|10.54|1.6278|56.441|3.8473|4.4901||10.2693|1.3076||34.18|33.824|17.8|83.76|3.7056
2024-08-21|USD|1.4839|1.7594|5.4736|1.3599|0.85489|7.1344|22.589|6.7124||0.8996|0.76739|7.7936||352.96|15515.0|137.37|145.97|1336.41|||19.0068|4.38|10.5101|1.6291|56.51|3.8555|4.4773||10.2357|1.307||34.27|33.903|17.8353|83.9|3.7239
2024-08-22|USD|1.4863|1.7564|5.5265|1.3588|0.85227|7.1388|22.534|6.7013||0.89807|0.76285|7.7965||353.93|15631.0|136.78|146.06|1338.79|||19.4145|4.378|10.5689|1.6261|56.33|3.8451|4.4692||10.2308|1.3083||34.425|33.934|17.9829|83.95|3.7229
2024-08-23|USD|1.4853|1.7587|5.5662|1.3583|0.85208|7.1364|22.55|6.7094||0.8992|0.76192|7.7986||354.06|15559.0|136.95|146.0|1336.98|||19.3607|4.375|10.6124|1.624|56.41|3.8463|4.4747||10.2828|1.3084||34.23|34.006|17.9472|83.9|3.7033
2024-08-26|USD|1.4777|1.752|5.4942|1.3505|0.84744|7.1228|22.426|6.6837||0.89582|0.75826|7.7957||354.05|15441.0|137.15|144.17|1326.85|||19.1785|4.3475|10.5514|1.6132|56.01|3.8354|4.4572||10.215|1.3031||33.975|34.018|17.7656|83.9|3.6698
2024-08-27|USD|1.4747|1.7522|5.4816|1.3475|0.84573|7.1266|22.428|6.6842||0.8959|0.75648|7.8008||352.2|15543.0|137.16|144.45|1331.18|||19.4293|4.3475|10.5026|1.6047|56.3|3.8329|4.459||10.1915|1.3037||34.07|34.033|17.7283|83.92|3.6853
2024-08-28|USD|1.4758|1.7593|5.5319|1.3477|0.8433|7.129|22.536|6.7098||0.89952|0.75707|7.7999||353.87|15427.0|137.72|144.44|1335.84|||19.6834|4.343|10.5352|1.6032|56.26|3.8682|4.4772||10.1961|1.3037||34.045|34.037|17.7972|83.98|3.6664
2024-08-29|USD|1.4677|1.7639|5.5819|1.3462|0.84452|7.0935|22.586|6.7269||0.90188|0.75915|7.7942||354.19|15407.0|137.9|144.62|1329.67|||19.7132|4.311|10.4987|1.5945|56.168|3.8689|4.489||10.2322|1.3016||33.955|34.085|17.7084|83.89|3.668
2024-08-30|USD|1.4703|1.764|5.6061|1.3476|0.84928|7.088|22.577|6.7276||0.90196|0.75873|7.7979||354.05|15496.0|137.91|145.39|1333.63|||19.6248|4.3205|10.5186|1.5973|56.2|3.857|4.4889||10.2241|1.3025||33.86|34.062|17.6205|83.84|3.6299
2024-09-02|USD|1.4756|1.7682|5.622|1.35|0.85119|7.113|22.643|6.7432||0.90408|0.7614|7.7967||354.9|15541.0|138.41|146.97|1339.23|||19.6745|4.355|10.6048|1.6063|56.517|3.8649|4.4981||10.2622|1.3077||34.205|33.976|17.9157|83.91|3.6538
2024-09-03|USD|1.4856|1.7724|5.6236|1.3549|0.85265|7.1241|22.72|6.7599||0.90621|0.76198|7.7979||356.48|15560.0|139.1|146.14|1342.3|||19.826|4.3675|10.6624|1.6166|56.572|3.877|4.507||10.3054|1.3097||34.285|33.978|17.9742|83.98|3.6813
2024-09-04|USD|1.4887|1.77|5.6582|1.3557|0.85032|7.1175|22.702|6.7516||0.90498|0.76243|7.7986||355.86|15499.0|138.91|145.03|1340.72|||19.8769|4.353|10.6833|1.6164|56.563|3.8722|4.5001||10.3267|1.3068||34.195|34.048|17.9183|83.98|3.7171
2024-09-05|USD|1.4867|1.7625|5.6304|1.3514|0.84617|7.0955|22.553|6.7235||0.90114|0.75983|7.7943||353.52|15419.0|138.33|143.46|1335.08|||20.077|4.3377|10.624|1.6107|56.079|3.8464|4.4794||10.2726|1.3016||33.615|33.99|17.785|83.99|3.6957
2024-09-06|USD|1.4864|1.7615|5.571|1.3495|0.84347|7.0837|22.547|6.7207||0.90066|0.75919|7.793||355.53|15414.0|138.07|143.14|1330.54|||19.9505|4.3305|10.6291|1.6084|55.947|3.8548|4.4794||10.2403|1.2995||33.53|33.99|17.7317|83.95|3.7071
2024-09-09|USD|1.5029|1.7711|5.6144|1.3564|0.84904|7.1166|22.685|6.7569||0.90555|0.76397|7.7969||358.55|15470.0|137.92|143.56|1345.18|||19.9113|4.3715|10.8127|1.6304|56.465|3.8739|4.5045||10.3731|1.3065||33.935|34.048|17.899|83.95|3.7512
2024-09-10|USD|1.5004|1.773|5.5779|1.3574|0.84752|7.119|22.716|6.7648||0.90654|0.76389|7.7966||360.24|15454.0|138.07|143.06|1342.21|||19.9012|4.3425|10.7896|1.6246|56.401|3.883|4.5096||10.3667|1.3051||33.755|34.059|17.9008|83.97|3.7657
2024-09-11|USD|1.4996|1.7711|5.6366|1.3581|0.84741|7.1117|22.718|6.7576||0.90555|0.76406|7.7973||358.78|15412.0|138.28|141.81|1338.86|||19.9176|4.33|10.8096|1.6269|55.878|3.8824|4.5044||10.355|1.3026||33.685|34.01|17.875|83.98|3.7615
2024-09-12|USD|1.4975|1.7754|5.6562|1.3584|0.85458|7.1206|22.805|6.7738||0.90777|0.7667|7.8018||359.37|15438.0|138.25|142.54|1341.05|||19.7404|4.3342|10.8333|1.6304|56.147|3.9014|4.5153||10.3613|1.3054||33.72|33.952|17.9478|83.96|3.7531
2024-09-13|USD|1.4928|1.765|5.6084|1.3592|0.84713|7.0963|22.694|6.7347||0.90245|0.76234|7.7981||356.76|15407.0|137.44|140.93|1330.39|||19.4603|4.3015|10.6935|1.622|55.989|3.8713|4.4886||10.2549|1.2999||33.38|33.945|17.7949|83.92|3.7095
2024-09-16|USD|1.4823|1.7579|5.552|1.358|0.84433|7.0963|22.585|6.7069||0.8988|0.75749|7.7946||353.97|15366.0|137.07|139.91|1318.91|||19.2369|4.3015|10.5878|1.6141|55.81|3.8386|4.471||10.1739|1.2949||33.24|33.978|17.6413|83.86|3.7427
2024-09-17|USD|1.4788|1.7558|5.4974|1.3586|0.84433|7.0963|22.556|6.6991||0.89775|0.7566|7.7921||354.32|15336.0|136.73|140.69|1317.59|||19.3276|4.259|10.5831|1.6128|55.63|3.8319|4.4652||10.1665|1.2934||33.31|34.037|17.6334|83.76|3.7533
2024-09-18|USD|1.4743|1.7582|5.4784|1.359|0.84394|7.0835|22.537|6.7074||0.89896|0.75715|7.7932||354.41|15311.0|136.91|141.98|1324.75|||19.0939|4.244|10.5855|1.6071|55.725|3.8385|4.4722||10.1798|1.294||33.275|34.109|17.5774|83.72|3.7681
2024-09-19|USD|1.4658|1.7531|5.3998|1.3544|0.84797|7.0659|22.482|6.6863||0.89638|0.75254|7.7942||353.67|15170.0|136.7|143.0|1328.05|||19.1744|4.21|10.4588|1.5996|55.53|3.8238|4.4589||10.1448|1.2921||33.135|34.025|17.4304|83.65|3.7557
2024-09-20|USD|1.4677|1.7516|5.4245|1.3566|0.84954|7.055|22.459|6.6801||0.89558|0.75148|7.7935||352.57|15162.0|136.4|144.26|1335.76|||19.3525|4.205|10.5078|1.6048|55.66|3.8298|4.455||10.1925|1.292||33.035|34.109|17.525|83.53|3.7683
2024-09-23|USD|1.4636|1.759|5.5739|1.3549|0.84972|7.0544|22.572|6.7075||0.89936|0.75113|7.7863||354.96|15187.0|136.43|143.52|1337.01|||19.419|4.203|10.5099|1.5982|56.03|3.8448|4.4736||10.2185|1.2912||32.965|34.152|17.3804|83.55|3.7782
2024-09-24|USD|1.4585|1.7568|5.5124|1.3503|0.84784|7.0322|22.595|6.6982||0.89823|0.74751|7.7848||354.53|15177.0|136.26|143.84|1334.65|||19.3793|4.154|10.4303|1.5905|56.23|3.8323|4.4692||10.1442|1.2882||32.847|34.138|17.3241|83.67|3.7678
2024-09-25|USD|1.454|1.7472|5.4586|1.3439|0.84822|7.0298|22.443|6.6621||0.89334|0.7473|7.7863||352.89|15118.0|134.45|144.26|1330.59|||19.4238|4.131|10.4377|1.5834|55.931|3.8095|4.4452||10.1045|1.2844||32.695|34.133|17.146|83.6|3.7565
2024-09-26|USD|1.4538|1.7533|5.4121|1.3469|0.84733|7.0115|22.554|6.6851||0.89646|0.7479|7.7788||354.95|15131.0|134.92|144.13|1325.52|||19.5697|4.145|10.5661|1.5859|55.96|3.8288|4.4607||10.13|1.2844||32.465|34.157|17.2461|83.64|3.6873
2024-10-03|USD|1.4606|1.7717|5.4628|1.3538|0.85035|7.0185|22.97|6.7574||0.90588|0.76328|7.7665||363.65|15468.0|135.25|146.73|1334.26|||19.5117|4.2215|10.6165|1.6078|56.45|3.9005|4.5082||10.2917|1.2968||33.125|34.155|17.485|83.99|3.7919
2024-10-08|USD|1.4836|1.7809|5.5116|1.3641|0.85686|7.0524|23.05|6.791||0.91058|0.76287|7.7736||364.73|15647.0|135.22|147.96|1346.04|||19.2479|4.2865|10.642|1.6329|56.813|3.9231|4.5322||10.3342|1.3028||33.44|34.272|17.4635|83.96|3.7765
2024-10-16|USD|1.495|1.7948|5.6375|1.3777|0.86235|7.1131|23.214|6.8468||0.91768|0.76723|7.7706||367.99|15526.0|137.19|149.19|1361.02|||19.7109|4.295|10.83|1.6449|57.765|3.946|4.5665||10.412|1.309||33.13|34.21|17.5537|84.01|3.7637
2024-10-17|USD|1.4935|1.7999|5.6828|1.3782|0.86324|7.1218|23.243|6.8659||0.9203|0.76804|7.7744||367.87|15510.0|137.22|149.55|1370.17|||19.9834|4.31|10.9272|1.6476|57.845|3.9677|4.5774||10.508|1.3124||33.178|34.159|17.7256|84.04|3.7569
2024-10-18|USD|1.4903|1.8031|5.6539|1.3792|0.86669|7.1047|23.259|6.8753||0.92191|0.76671|7.769||368.81|15492.0|137.46|150.04|1371.85|||19.7363|4.3045|10.8892|1.647|57.49|3.9721|4.585||10.5287|1.3123||33.185|34.292|17.5873|84.08|3.7085
2024-10-21|USD|1.4954|1.8021|5.7084|1.3819|0.86428|7.1131|23.282|6.8725||0.9214|0.76767|7.7721||370.04|15495.0|137.57|150.0|1378.17|||19.9521|4.307|10.9076|1.6512|57.613|3.9782|4.582||10.5293|1.3126||33.455|34.254|17.615|84.07|3.773
2024-10-22|USD|1.495|1.8074|5.696|1.3829|0.86545|7.1206|23.336|6.8918||0.92413|0.77017|7.7728||369.68|15565.0|137.97|150.84|1378.49|||19.8873|4.328|10.926|1.6514|57.832|3.9895|4.5963||10.5355|1.3151||33.48|34.248|17.5755|84.07|3.777
2024-10-23|USD|1.5077|1.8165|5.7196|1.3839|0.86747|7.1291|23.437|6.927||0.92876|0.77225|7.7697||373.21|15671.0|138.66|152.93|1385.29|||20.072|4.35|11.0082|1.6642|58.06|4.0339|4.6194||10.5991|1.3223||33.765|34.295|17.6795|84.09|3.7935
2024-10-24|USD|1.503|1.8108|5.6927|1.3815|0.86557|7.1149|23.359|6.9066||0.92584|0.77039|7.7702||373.05|15580.0|137.67|151.95|1379.34|||19.7824|4.348|10.9393|1.6586|57.884|4.0214|4.604||10.5722|1.3192||33.635|34.237|17.6743|84.07|3.7778
2024-10-25|USD|1.5068|1.8067|5.6739|1.3847|0.8667|7.1245|23.326|6.8923||0.92379|0.77005|7.77||373.84|15685.0|137.74|151.92|1389.46|||19.8069|4.344|10.9187|1.6651|58.308|4.0164|4.5943||10.5751|1.3201||33.755|34.289|17.6099|84.09|3.7933
2024-10-28|USD|1.5134|1.8079|5.6896|1.3894|0.86587|7.1269|23.431|6.8945||0.92439|0.76992|7.7715||374.22|15729.0|137.83|152.69|1383.3|||19.9871|4.361|11.0113|1.6693|58.208|4.0211|4.5977||10.6036|1.3221||33.775|34.296|17.7368|84.08|3.7278
2024-10-29|USD|1.5243|1.8153|5.7187|1.3905|0.86959|7.1371|23.549|6.923||0.92816|0.77056|7.7702||376.12|15772.0|138.02|153.76|1388.9|||20.022|4.3783|10.9908|1.6777|58.341|4.0356|4.6175||10.6896|1.3261||33.785|34.295|17.7337|84.06|3.7403
2024-10-30|USD|1.522|1.8084|5.7849|1.3936|0.86852|7.1247|23.465|6.8984||0.92464|0.77138|7.7716||377.61|15688.0|137.31|153.41|1380.51|||20.173|4.379|10.9834|1.6735|58.262|4.0188|4.5998||10.6944|1.3249||33.77|34.291|17.7101|84.09|3.7184
